=== МЕТАДАННЫЕ ===
stream_name: NeuronSpectrum 11.03.2026 12:39:12
sampling_rate: 500.0
n_channels: 20
active_channels: 20
total_samples: 15180
timestamp: 2026-03-11_12-39-48
window_seconds: 0.2

=== ДАННЫЕ ЭЭГ ===
Сэмпл,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,Ch 20
11387,48.761990,83.776451,102.156044,-60.995430,78.001144,-16.404213,62.221123,-95.703377,60.699692,36.672684,48.174778,-92.418037,80.563866,-65.989235,96.338058,-7.258911,-10.904549,0.287797,27.623253,37.824268
11388,-98.228706,-36.111973,-52.675720,-16.006233,16.710583,-30.004190,-51.330616,-127.250214,13.884805,-40.721596,-124.830551,-17.078888,-79.668663,-104.161957,-67.693611,-121.715767,-45.685566,-63.525475,9.705319,95.562141
11389,23.663443,-5.609807,31.043940,-3.782972,65.626305,-55.953331,96.345558,-86.052872,69.394402,-12.422650,21.698830,24.651154,29.999975,53.812103,13.831579,-21.532488,-38.123917,-1.074508,23.961153,81.258751
11390,18.994066,-76.952385,12.131894,78.394257,-33.448776,27.522842,-50.952431,-39.393742,-25.086506,6.471773,-61.699829,7.892437,-5.508992,-11.424798,50.951763,2.763504,44.224735,-32.930622,-25.853416,12.940363
11391,57.058952,72.181976,38.896206,14.472990,75.786880,27.741779,-5.399139,5.180215,9.530839,-26.362871,-17.234921,19.175877,-5.166694,-75.868225,63.036968,-13.759478,56.230896,29.276842,2.277050,92.167366
11392,21.437265,-79.915520,46.442108,-22.042994,29.926540,31.483244,-8.325832,-56.107079,-10.357788,-17.655191,-0.205637,21.680002,-37.073090,11.977665,30.133032,-85.042053,-47.871529,-6.283397,-13.801112,-6.230902
11393,48.798889,-57.665188,14.373801,-121.766632,-55.213203,-22.093693,-4.857988,-54.278999,55.016346,-55.873711,-25.452208,-81.477661,-61.299557,10.551874,17.415092,-44.751598,-58.402374,-22.187162,-92.296028,51.796322
11394,7.711860,54.957050,55.453873,55.003456,112.162552,69.129463,48.746696,86.986725,-10.197000,-8.219497,91.372612,110.397141,47.008064,41.621441,105.806564,73.504951,-3.395595,37.669792,9.056941,7.930504
11395,51.207603,38.874912,-10.418970,-9.937316,38.770493,34.005722,-4.099566,-60.929901,16.419018,-7.023464,25.286386,41.291164,26.760008,8.214347,41.077660,-26.920912,-53.685375,-3.330353,2.120285,9.275404
11396,-31.478907,22.685339,9.054923,32.850414,36.177174,-31.883173,-18.322786,24.838322,-21.607674,104.646545,-8.059397,-41.620201,34.487022,22.554691,-60.728344,39.213779,-30.922922,16.080877,77.042572,6.005620
11397,18.553026,40.388378,63.140419,0.952195,32.272625,0.702105,9.634740,-34.891647,-71.324890,76.252991,28.629553,33.891144,-60.737240,-78.539886,-3.875973,-1.526424,-12.415353,70.208420,-80.371819,6.308767
11398,-30.400463,37.287968,7.459708,29.146269,-21.077417,15.555407,-10.435047,33.844570,-64.557007,-9.352304,-107.618874,28.189430,33.408424,-4.365418,30.320286,81.107002,-8.560404,-4.047466,3.271682,78.999718
11399,-12.063234,23.879011,62.018166,46.130539,63.971996,29.034216,17.015383,108.095459,113.705635,-24.716627,54.214424,40.014904,-8.154695,4.322967,65.926094,31.554485,40.592789,33.583477,76.624763,-47.617714
11400,66.595703,23.640055,159.165497,-95.908806,-11.934499,39.765163,116.914421,0.687344,102.304283,-2.207132,53.521679,37.786270,-14.625934,-61.932167,-25.505207,-2.212787,-13.606253,124.127258,-5.243534,-17.843771
11401,40.878609,-16.423771,-1.736978,-28.000120,-14.731388,-70.837273,23.151621,42.605793,-11.444246,-35.770748,6.404657,-34.672432,18.128181,-64.162666,8.473844,-10.276741,-8.219695,7.220512,-12.046203,0.580485
11402,3.094172,-104.732597,-32.929455,-17.875475,-94.041840,46.904343,28.289379,-42.358406,15.613811,-52.067780,59.595890,-85.296852,51.494999,16.792576,14.087580,9.720956,41.323429,-6.938031,42.291161,25.031799
11403,47.090260,30.789146,13.708683,6.501985,59.350704,-29.307281,-36.275410,83.967171,47.684505,41.662861,72.950577,29.172400,-19.893127,15.003847,-29.129728,-35.575962,40.667072,40.640835,81.107407,-60.401505
11404,-60.066093,-12.152133,-50.284142,-27.401369,19.030973,52.705868,-23.106331,-84.184998,-77.588142,-71.665604,-38.320522,49.183083,-57.936684,-22.672991,19.980675,-29.729727,10.211818,18.709404,-5.413190,-17.166937
11405,-74.330444,48.798733,-81.268410,7.471411,-101.094635,4.362999,-57.510189,-13.190577,-80.703606,88.554749,-42.677151,38.253983,-67.297142,42.794422,-55.642975,10.639164,-17.281048,-63.785614,64.692192,0.336997
11406,-59.526859,70.022911,-0.235716,35.278553,-31.134180,96.640175,-26.311277,93.873245,-41.303352,70.620956,-5.888567,29.393209,-88.313942,150.020233,-38.213997,116.003128,99.251907,-27.986509,35.443462,-54.741287
11407,7.332936,20.888857,5.366321,21.764696,50.543194,41.255058,84.790031,61.050930,21.014370,13.066954,50.825218,-14.624290,118.187447,15.956630,-15.601472,-14.102889,-39.051971,103.728310,14.639688,18.617960
11408,64.965218,-103.018478,33.729591,-53.973331,82.431404,40.744392,147.876358,-22.162115,124.583237,19.492847,18.593754,-52.290802,107.011826,-67.185532,61.359161,-67.443237,-48.723381,108.025589,-51.225986,4.182579
11409,-16.344948,-33.038616,7.037012,39.307190,95.211815,-17.790424,47.399982,-65.793953,-10.596536,1.836987,44.383690,-50.681557,-92.508659,-37.452736,34.114010,74.831093,-34.727409,-83.417336,-3.938217,-48.382782
11410,-61.099709,-65.979416,-31.044641,65.037903,-31.846794,-15.124486,-121.042450,59.221237,-14.495336,-74.578682,27.602163,-43.005909,-33.515442,88.867294,10.299798,85.220154,4.596765,45.790573,32.313213,-17.052938
11411,85.234634,29.589701,-50.750206,-37.008526,63.335625,11.082746,-8.662769,-1.218245,113.410973,43.732113,-51.913944,29.026060,62.604218,86.210953,113.881058,60.470348,30.351536,86.417839,34.652954,-2.448790
11412,-67.656380,70.916939,5.250857,66.832306,58.650784,45.346973,-6.645479,45.030994,22.148329,88.222733,-13.051340,26.427204,-11.667305,84.614731,33.003342,129.287064,64.266930,-0.527568,124.012428,-24.897432
11413,-61.239037,31.030300,-32.498619,20.742464,-38.686993,24.836773,-18.371744,11.339596,38.072140,-5.267111,-91.069687,-11.797687,-43.303322,73.586494,-32.103352,-21.158539,-46.845913,-49.965900,19.952412,-17.062174
11414,-2.188864,6.179902,13.547111,-16.497368,-27.675013,-15.607389,54.260918,11.542639,-2.102619,-92.951988,9.408399,-12.739447,-26.695484,-94.154953,21.704342,29.885681,59.693501,-6.966383,78.653709,-28.773207
11415,-86.214256,-64.107590,-5.391268,-35.342182,-97.144768,-3.846188,48.851059,31.906649,-31.011435,-41.189796,70.378815,4.445628,68.085396,-24.534929,-54.848213,94.872612,-8.669483,-22.823956,-14.047610,95.862335
11416,-14.104668,-126.942947,-63.764835,-143.719681,-35.368755,-63.845100,6.689723,-120.055656,-104.713295,-75.208031,-57.219868,-65.612236,-40.172104,-161.017197,-48.986385,-100.040092,-74.070152,-18.449802,-148.746017,74.638069
11417,-14.178826,94.827995,-123.722710,76.060455,-19.002932,93.668968,-96.082962,26.190287,-79.808273,24.352940,-89.404251,48.193073,-118.211014,55.609028,-82.762413,124.004700,24.257671,-88.816986,51.534988,-9.521918
11418,72.160980,-46.664497,-20.092775,-53.314365,59.727474,6.607943,98.915398,16.073559,92.161774,-19.452900,14.499823,-17.436527,28.531147,-23.580515,3.154865,11.359798,-98.750923,60.310699,39.864502,66.989304
11419,82.425362,37.775852,41.466316,49.118309,54.748226,77.547668,73.298622,33.952385,111.072525,30.799889,20.463654,35.075260,74.977196,21.741167,80.717216,54.519356,28.457157,127.642883,107.760361,-3.426608
11420,-51.421200,8.696064,-25.081530,-37.069511,-14.748048,-9.252628,-34.238216,-27.222412,18.757437,-105.810905,-9.580093,-44.160088,-101.694710,-61.085442,-9.570054,-108.129990,-73.801247,-54.256058,-13.883600,-3.614830
11421,-103.627823,84.386353,-70.706459,88.553978,10.310730,116.707458,-31.382002,51.517651,-75.641830,9.461055,35.735996,57.081570,-10.670301,122.592552,-34.040188,-23.607580,61.753033,-33.660522,60.317028,2.845940
11422,-8.994692,-75.021233,-77.363403,-67.428352,-78.033974,-26.609840,3.442132,1.341861,-35.260628,29.916267,-34.517090,-57.532520,-92.132523,-65.791451,-25.152376,-46.188274,-66.347664,-56.477047,-19.283758,12.950470
11423,38.955143,52.034660,35.118805,13.526726,7.016036,133.029617,-17.970907,100.923111,47.541660,20.658371,-65.211685,-14.381010,28.422743,66.620346,3.194024,81.802513,105.895241,-17.030537,21.064854,5.639070
11424,92.306145,-13.762854,125.234467,-12.044571,105.434715,25.505428,41.716492,-69.109901,95.887001,33.512806,105.674324,-7.336745,13.891898,-23.288637,59.765751,53.665897,-73.562027,85.296738,7.582326,0.096992
11425,-34.174141,-109.803108,7.298008,-105.962509,-3.288052,-71.685081,-5.545541,-80.395264,66.230637,-55.386604,4.957285,-42.486305,-36.575027,-149.532959,66.197891,-66.445076,-71.804916,1.416596,-51.360191,36.915119
11426,-18.235853,58.817131,12.924058,39.956425,-85.521019,15.187217,-17.602407,32.375137,-26.695118,50.351273,-64.485100,34.025665,-114.201714,39.401543,-0.760672,-24.040997,-26.270758,-26.408623,52.438736,10.015639
11427,-16.768534,-36.456314,-42.339607,-124.296989,16.481127,-109.679535,-20.121105,-40.584217,-26.344151,24.925278,35.669464,-35.302055,-54.211918,6.693204,53.194084,-119.239998,-58.216881,-44.708530,-90.624229,16.741240
11428,61.920700,-29.001936,-54.219631,-35.033314,23.208046,-24.967142,26.657246,-27.704664,36.482582,-15.778602,-12.630884,-104.982445,47.166260,-91.428833,64.056747,-9.972979,-21.926048,-3.956782,34.863094,-36.513935
11429,-31.804062,-42.888161,-142.842163,15.320759,-60.247849,13.286464,-122.497147,62.773651,-146.258179,-61.947655,-110.071136,7.529913,-109.469650,-0.226895,-80.253220,-32.762760,-22.224751,-12.883596,-10.161393,-11.874437
11430,-108.483536,21.366156,-19.346411,17.811989,-42.326488,16.828373,-50.444626,21.092951,-78.036835,93.423973,-105.517319,14.096898,-54.194279,-3.773945,-68.734619,-29.662222,85.872681,31.083281,36.981480,-47.347252
11431,-16.096733,-29.587858,-14.385168,34.853863,-2.890764,-94.494270,24.194454,-31.321318,52.434113,-17.236071,-11.874263,-28.549835,-24.991695,-22.638134,-14.737309,-84.626999,-26.081327,-18.834612,63.513710,-41.131565
11432,-86.349548,-14.866213,-0.122993,-11.363752,-26.755196,-106.443954,-95.237015,-119.305916,-60.381706,-119.671112,14.025776,-16.714468,-157.201874,-26.811960,-14.803699,12.096417,-29.604565,-106.944702,-20.883867,-34.296021
11433,-83.609444,59.149483,-42.708015,56.160549,52.051620,76.551453,66.726250,-32.933743,-0.230537,57.318817,11.151764,16.517683,16.143572,58.555866,21.858614,83.795799,103.762817,-1.580893,-3.742132,40.558079
11434,4.427839,-92.065399,-102.331413,15.467173,-44.278061,-39.770283,-43.279736,-92.371658,16.755440,-103.837379,-48.334797,-86.385384,-51.466358,-78.349892,-76.218307,-29.220995,-47.227207,-48.743473,-51.807812,-7.266695
11435,8.272537,58.346764,29.865808,130.634155,-28.137613,61.287960,-8.008117,34.493057,34.969551,169.275909,-1.541010,76.658890,-2.594002,66.159958,28.649916,30.048941,77.269455,6.862034,73.387520,39.279572
11436,66.335281,34.947311,-28.145493,-13.832110,-31.291853,61.064980,25.210775,18.774935,95.185951,0.422478,3.092844,101.533005,6.555099,-17.169243,-30.534786,47.260998,63.286781,21.347857,-30.660500,0.215833
11437,18.070372,4.003396,4.756441,-63.650185,-7.347906,-12.962930,70.307358,-28.058428,-20.624954,8.787901,65.007019,-1.083753,32.642704,-68.337990,78.155960,-15.654328,64.839020,23.788189,26.265108,-23.657181
11438,-120.988129,-18.079006,-114.869835,-41.697063,-90.405045,-109.200417,-106.331078,-62.874256,-163.169556,-42.452282,-100.373566,-61.371365,-130.397949,-34.030773,-89.853424,21.112366,-23.468721,-135.506622,-54.480145,-5.103271
11439,71.649918,-17.290771,-27.295317,-65.955727,-20.454975,-51.179188,95.887383,-37.327774,70.414207,-39.636547,8.712905,6.183658,76.389122,-38.703945,84.319328,-19.412846,14.400375,3.257512,-60.588108,31.622978
11440,26.209614,91.208939,-64.318077,88.513397,-111.857155,26.797531,0.198495,20.396929,-82.345665,55.406891,5.680726,38.508675,-57.866459,8.897216,-60.490860,-44.970379,34.235416,-83.066452,60.494122,53.663677
11441,-55.495708,115.752251,63.840694,110.549156,13.892794,95.552643,-61.621525,67.004471,-39.032810,91.680382,-32.985504,28.653551,62.734581,2.848086,-16.230944,63.873390,89.825356,47.169918,120.999916,3.508176
11442,-55.936996,2.680544,-28.189228,-22.332680,-111.739372,-73.284309,-43.317146,-49.813030,-124.899536,68.618668,-77.769005,27.051659,-77.479034,29.483961,-118.735550,-21.462099,-104.008102,-116.194717,25.790281,-20.372738
11443,16.334690,71.412781,84.089211,90.655067,19.892391,100.298378,34.958096,62.887150,31.692703,26.172806,53.841702,137.638657,45.603287,15.189864,1.095557,39.581757,17.290026,2.533417,8.550466,-30.844124
11444,-26.881891,21.690496,-117.879204,-73.166649,45.239357,38.233696,-19.825621,35.375736,-20.314283,-47.004528,-31.195868,-77.820396,-41.386009,-17.667498,-23.022493,16.964291,-20.551939,5.467782,-62.028332,46.423382
11445,-40.273582,-49.884251,-32.410709,4.467264,90.073151,114.458427,136.675552,15.537107,22.977400,-3.117182,73.353409,57.199425,7.928134,45.972950,15.727479,13.409431,-72.485268,80.361412,22.282104,23.350693
11446,-22.601784,-28.067516,-65.525139,72.179466,-49.961811,41.609886,-84.641953,14.477901,-57.749344,-44.123520,-10.977988,50.604912,52.468998,69.015404,-24.799532,6.815367,14.256729,27.079729,56.389530,0.834939
11447,108.363487,-37.542995,98.099648,-28.202322,21.773104,-21.158358,37.143845,-76.099953,6.677332,-33.420731,-3.024943,-84.301094,45.099792,-9.205604,-32.832939,-81.897842,-58.791950,-8.706018,-36.968739,19.221857
11448,1.189289,-46.726933,-22.592865,-100.074135,-0.267238,-13.120924,-25.243282,24.898676,-8.719775,-9.703443,59.546757,-62.192665,9.645534,-27.743845,73.208687,-60.356613,-53.486889,-12.722617,-78.133278,24.861099
11449,-8.026469,-24.142557,21.812906,-41.499241,27.353926,-30.951979,11.791447,34.756416,87.433189,-43.060192,41.905048,-79.919395,29.171600,-46.289997,58.298306,-74.102890,35.500965,0.622145,-70.663414,-9.490920
11450,13.205791,-117.104195,28.240471,-103.630791,-27.185638,-69.284859,13.276432,-67.073151,10.463815,-125.261551,25.472065,-107.874390,40.487679,-76.380119,0.334791,-87.025688,-119.599625,79.160049,-101.707672,-19.931694
11451,-23.127596,-66.252800,19.662737,-51.888821,29.838625,-115.259605,13.857088,-103.736847,45.200661,-102.910919,51.259327,-68.840538,28.321430,19.370346,-51.833843,-108.554001,31.605093,-0.659824,-51.455231,63.126194
11452,-87.692589,-19.251602,-31.323900,-42.921116,-43.083149,65.137802,-1.384311,-39.069290,-40.067432,45.667419,-15.074909,32.047283,-18.458307,37.660023,-27.787409,23.015059,60.203621,57.482174,-42.392372,-1.089603
11453,-68.975609,56.031048,-64.304062,32.829063,-4.823716,33.483246,74.675110,-6.291201,82.189125,47.870964,-31.626471,-32.818840,-5.083612,-7.392191,15.324396,-6.777948,-2.684870,-66.578537,-31.732183,13.686055
11454,-24.247173,-41.186111,-90.383858,-103.495125,-52.845520,-109.281052,-26.274702,-33.791039,-100.555634,-95.688744,-38.336891,-9.059463,-65.573334,-46.680153,-51.526028,-60.867786,-76.229774,-78.356552,-129.380264,73.053627
11455,-35.473698,-38.661407,27.334785,-83.060173,23.003286,-54.992416,43.848042,-13.519968,92.827209,-30.240263,-12.269600,-16.570423,62.323887,-77.653831,29.283474,-39.449139,-37.685722,44.647484,-29.198036,-33.809406
11456,-7.805625,-68.905334,1.146498,-109.161034,11.954017,-96.544968,36.720894,-63.616768,-119.143234,-94.581024,-24.554356,-149.715408,-73.331314,-84.448647,-46.610992,-72.146172,-147.949432,-67.708443,-85.110680,-24.773958
11457,-20.780169,38.846432,-0.652233,80.756905,61.385441,81.143951,17.438124,16.376907,-69.564125,101.227066,27.892637,144.501450,13.928603,78.726311,63.105850,85.185371,96.795143,15.766523,86.076790,90.252289
11458,-39.695480,-134.137451,-39.359409,-85.692719,-12.226153,-113.378479,-28.933388,-95.414001,-56.641598,-88.041313,-74.796997,-62.536877,-5.426002,-6.961767,-26.965872,-96.650055,-31.461594,85.547745,12.826782,69.581482
11459,-18.074242,37.038860,27.357645,92.742325,58.906448,61.843006,-50.893421,28.318460,57.281712,12.437023,62.998356,12.194476,84.107872,42.559631,23.011181,97.324432,72.268478,-17.183601,64.375443,87.871391
11460,14.723628,-59.985905,-14.066036,-38.621784,28.667505,-6.335962,20.961990,-64.464401,31.685390,-10.696345,51.541973,-33.774223,56.358810,-136.418167,-5.621889,-29.492390,-91.648300,6.866471,-50.308132,46.453316
11461,36.229637,6.524875,42.262054,-75.895370,69.030487,11.077936,50.569046,-37.809376,15.258360,-114.105797,-43.212849,-106.713272,-4.092945,-88.462479,58.915276,-30.554850,-5.328824,-29.847139,-78.288406,33.766678
11462,18.664755,58.662884,42.535080,159.333939,-38.100616,109.947945,44.753025,38.654987,16.087610,55.769199,87.655266,60.378643,52.606243,-28.442963,45.439274,52.737175,69.336151,-33.098835,2.821886,10.464765
11463,-46.207306,-103.191223,-54.708591,-48.063019,-32.594170,-86.477715,-38.231041,-85.391876,-26.114973,-111.972488,-38.719028,-121.645142,-60.615467,-72.526299,-62.700840,-42.236313,-61.163998,-122.288124,-79.216225,-3.223461
11464,112.237122,8.140600,159.593140,22.911394,96.493965,59.287354,99.224770,76.054977,31.663555,-95.572891,43.845127,-2.945186,73.702690,11.375060,87.311279,4.370682,17.381121,124.380592,-20.735373,52.797680
11465,90.318222,-105.092102,59.083721,-102.547417,-40.963757,-99.964386,54.015713,-83.323685,12.537955,-127.150398,61.676678,-98.996773,87.227921,-112.729179,-64.771957,-101.587311,5.102804,7.444869,-142.771255,23.752161
11466,57.293564,-10.326264,-45.976482,46.350418,-14.064470,-19.460150,20.778233,75.652107,27.129957,32.884476,-3.805430,-52.120438,38.775589,95.012833,58.572651,-50.874214,-16.003273,-0.523364,-16.676870,54.314518
11467,-78.798759,6.124668,34.808601,-51.367363,28.798393,-15.473135,34.348797,-6.056365,-14.757770,-47.166897,-76.480202,-59.834042,8.243954,84.856110,-9.605380,-6.398705,-11.462355,5.808063,-44.687660,-57.707932
11468,57.577244,-58.926422,-18.494143,-96.152199,50.067120,-0.814998,83.853973,-53.409683,36.442337,-67.186050,123.615257,-8.214629,-7.330651,-119.657791,-15.307156,-4.979866,-55.605370,71.432129,-45.950722,-14.882231
11469,-25.665220,-56.068260,-67.143402,32.707024,-56.844925,-65.680199,-42.351151,57.019958,-27.435736,-39.093613,69.974113,-88.899277,-47.680695,22.083456,-8.032737,-15.567722,-47.992783,1.106626,-31.805998,6.561247
11470,-2.246881,27.242800,-20.482138,-4.858795,-85.249229,-12.500745,-134.176865,58.442162,-42.974041,-2.455439,-26.680220,-85.355759,-73.607704,39.808670,-125.553505,16.322060,-30.466986,-44.350071,16.811584,-59.305225
11471,92.990891,-42.303436,56.846447,64.964149,56.770588,-20.074381,63.758888,66.131683,46.451687,54.522663,55.554115,-35.345512,88.358444,-94.785011,33.928963,-55.509808,-26.339937,46.683212,-23.592381,68.167130
11472,55.362408,-66.074409,89.151131,-6.243504,1.961846,-4.732798,-6.193862,-23.846384,102.594658,-14.543403,-59.083447,-15.856582,16.197891,13.202816,44.298088,-31.594460,-29.451160,39.673630,-7.624123,74.406563
11473,71.971237,27.307350,56.328522,19.484545,34.861050,85.299606,97.113266,49.258373,-18.423626,24.774363,15.676014,26.363264,56.370506,-39.490788,-4.271169,0.443464,29.966600,24.076887,-12.461456,17.378206
11474,112.216751,40.644875,16.547174,39.227402,-8.964675,42.153362,97.233521,-20.697248,82.452972,-29.436457,8.473108,-111.149574,103.034348,25.943592,27.477293,-38.259014,-71.508293,30.716154,-11.544449,13.157854
11475,-41.072334,-107.087845,7.793631,-28.308325,-3.518358,-28.285685,-12.861567,-44.992790,-43.124321,-137.115479,-28.398924,-77.150558,-46.774845,-44.764328,-21.172850,-129.489334,-80.992729,-119.834831,11.128293,2.702950
11476,-81.718643,6.284418,-52.643520,-35.194180,-36.551403,14.849484,-105.663956,79.758522,-1.289824,-6.136476,-29.174156,-36.478958,-63.292652,1.167398,-61.201012,24.117077,51.400696,-96.322327,52.425129,-85.242516
11477,-25.223055,-180.686996,-56.935234,-126.725182,34.626095,-10.853211,5.005887,4.297683,-45.659435,-109.995323,54.964390,-136.395844,-9.243906,-89.654289,-4.978459,-99.009094,-132.427719,7.449631,-117.290749,94.155914
11478,-84.816391,-116.182480,-41.293884,3.072295,-12.299250,-29.069708,-15.283691,-25.210905,-103.050186,20.522253,-44.680290,-26.404909,-134.807312,-77.090042,-12.506003,-28.246340,-1.240398,-55.636730,-19.961582,-41.339039
11479,-104.471359,61.571102,-88.062096,-5.911796,-86.677933,39.881100,-93.166443,63.262501,-95.913063,49.353065,-97.842812,22.000608,-129.125107,46.723248,-28.433441,11.886068,42.047943,-131.419342,64.111389,37.866947
11480,-14.548068,-71.699394,13.866716,8.210391,9.575045,-57.272827,26.241493,-12.017930,22.522621,12.985030,4.917218,-27.539686,40.556145,43.968399,11.237271,-31.750071,-78.849098,-50.069904,78.538826,19.039650
11481,18.489435,-36.659344,37.670834,-1.196958,-10.386310,37.614613,-40.904709,13.379769,54.869087,-0.568768,22.446096,7.198470,51.031265,-51.247913,20.608303,-76.833580,5.017637,-13.805762,-58.307304,-3.663412
11482,-19.105799,-24.171375,-51.599052,-123.551025,24.244400,-106.947746,30.574120,-65.335503,62.513763,-51.552883,-58.852200,-74.910126,-44.286133,-109.372368,-102.277580,-31.144100,-35.346577,74.031067,-164.199509,-11.446177
11483,-13.351667,-57.121479,69.410812,-83.838951,93.045044,-32.695530,-9.940137,-95.892738,39.055893,-3.224490,66.879570,-28.916166,38.290630,-73.415131,16.241020,-46.462154,-71.867149,89.517693,-54.792686,3.666801
11484,-4.168523,-169.883270,-36.709877,-58.165192,-99.153954,-113.243790,-27.989830,-70.816383,25.186707,-114.122040,-16.941324,-174.065994,-24.689037,-100.882751,-37.368176,-81.321556,-11.885990,-48.690201,-46.910278,55.977604
11485,-84.092705,75.176590,-28.412348,57.175934,-128.102570,35.636639,-104.272507,29.956610,-32.732204,23.435434,-92.435616,-30.520594,-35.301998,56.595631,-64.004074,43.578739,63.811756,-103.299965,98.079376,7.305830
11486,75.665260,148.172546,64.572624,19.874413,7.839746,79.539345,34.547215,42.035881,55.255287,45.765373,22.565256,13.567689,44.980385,88.199425,85.045830,48.367428,40.567673,42.909393,42.904331,-30.611408
11487,-52.821762,115.437691,-118.307167,45.243435,-17.278082,11.115597,-92.653954,48.712730,-71.109131,20.225443,-25.569893,14.768059,-123.450798,12.917270,-82.898407,32.886742,38.804272,-61.976433,49.307117,25.140987
11488,13.959798,-52.467213,-8.959758,-47.470509,-50.900219,-93.191307,-76.004570,-40.999069,23.657721,-86.146652,-31.072868,-127.380623,-7.260318,-36.891373,-4.330728,-52.063553,-10.519165,-29.841446,-90.375046,-4.553777
11489,-84.206367,-40.168392,-12.536797,29.874651,-50.268623,-2.306275,-42.279350,42.679241,-48.258102,-28.593374,-97.752007,-62.541679,-36.028435,-23.355148,-41.102486,-0.452988,-16.914232,-20.039034,0.413709,2.247461
11490,28.408607,-39.587955,-3.065039,-2.906058,34.108021,-45.915833,65.072632,-96.369736,83.742142,-81.654160,21.865423,-14.951145,-30.394283,-49.524647,60.591133,-30.306723,-12.333052,38.691612,28.658371,4.608436
11491,82.574066,-34.439121,7.467996,-20.141335,8.536921,-55.512543,-16.014660,-132.648514,68.301773,-76.224617,17.050797,-120.969627,-29.116888,-75.116829,-40.978390,-57.406868,-106.832199,18.896212,-62.138783,30.834686
11492,-2.676946,-1.605228,-47.032803,-12.836071,-1.322419,-42.635605,47.603127,44.417755,2.376483,6.934187,35.269794,-66.712158,-27.165491,-59.589405,-40.044456,-37.991539,-61.569817,44.705738,-30.363956,-0.643403
11493,40.898365,-110.336975,-16.354033,-47.321121,4.693076,-0.128835,-44.163712,-92.146210,72.815491,-170.737305,-35.323742,-94.856827,9.667624,-97.788704,17.240747,-49.924461,-84.886864,26.270115,-70.809631,-0.249503
11494,-51.715565,22.796375,11.092763,42.556610,-59.153870,9.734364,-7.882501,-55.392498,-85.652695,80.525108,37.298843,-6.925198,-51.742062,28.810314,20.917715,-71.034340,23.000406,40.012897,-27.683567,1.559372
11495,117.913765,-102.422859,23.130575,-96.407341,92.084633,-5.764247,85.647369,-13.172331,80.914444,-2.738741,81.656868,-11.240963,141.286911,-9.894382,108.313904,41.186970,-3.847045,66.139244,9.988902,48.165863
11496,-6.389462,10.018848,-59.058582,-31.888830,-22.673540,-42.553120,-21.929045,-78.641510,-40.519833,-11.924337,-73.404770,-40.257614,-29.526632,-129.907394,-41.012959,5.661943,-68.075645,-76.409653,-25.197226,-76.067009
11497,28.667576,-77.761185,38.005894,-20.425589,-32.241821,-4.074313,-75.870102,-51.711792,26.339025,-54.760303,-40.233173,26.762445,79.546783,-2.209384,-15.819364,15.320675,-19.339359,20.856634,-5.565753,-58.521503
11498,-96.860519,88.613968,-136.116318,-19.628922,-68.826584,38.660366,-50.307018,41.025703,-58.366131,46.909992,-57.365135,29.254751,-0.460303,36.662914,-38.339226,78.953194,39.113342,-135.738144,-38.955135,-13.815825
11499,-33.302975,-130.203812,-9.909380,-55.027122,-29.625738,-60.660305,-72.334686,-158.436157,-9.276706,-90.272881,68.157707,-165.768799,-24.207487,-103.720329,-74.852913,-36.055046,-35.269520,-51.940575,-14.721183,-87.737572
11500,-76.087883,-47.420322,29.292061,-24.272795,0.001853,34.480949,-58.785244,-29.804825,-20.945656,16.025751,-3.318330,-91.935089,50.088905,14.575056,-15.602682,-29.255707,-30.291719,-1.513946,-25.507950,-31.392105
11501,-5.948987,6.811426,-37.431091,-41.679863,33.402782,5.310511,-0.249774,-29.861362,-33.060684,-43.984875,-11.423291,10.651984,-34.028694,112.806152,58.538239,97.263649,53.152691,49.908810,54.388641,10.281337
11502,22.274580,109.310562,9.431597,74.181152,13.833697,110.138321,62.349659,75.113983,30.050970,79.106583,41.748978,102.001404,69.287430,73.996819,75.629951,89.335091,147.711823,23.149675,90.570091,3.292620
11503,-118.963745,7.630053,-15.595091,-56.012188,-50.732670,17.688730,-24.264317,26.918894,46.816006,89.372177,22.414656,79.059258,-26.670517,-18.691580,-43.934666,-49.538090,15.133464,-28.797832,-27.549967,83.347633
11504,22.299021,40.286583,34.416771,83.105698,4.243995,22.198248,29.811556,47.194191,27.711870,93.704330,18.360399,59.169018,-69.270432,45.496162,12.138917,32.568272,24.236753,-28.869467,63.109356,-84.532227
11505,-44.098095,-26.071575,-18.906942,-84.586433,-53.230423,25.692533,-50.697868,-22.566227,-2.193330,-46.850052,-111.515511,-49.223213,-72.823486,-19.411306,-38.199535,14.790585,9.807951,-61.378887,-34.530849,80.479088
11506,24.231813,11.151134,-35.123730,29.007114,-59.101299,16.057974,7.263761,18.231781,-22.178694,6.323828,-37.630333,16.919016,7.471224,67.592422,-56.011978,10.881282,54.397343,-45.201504,49.321056,4.976902
11507,72.255806,63.443710,36.841663,-5.493498,13.775876,-30.478571,21.991484,13.546550,74.378914,12.025208,-2.091419,16.064020,46.536160,-20.855419,4.126414,14.269416,79.244774,75.493034,-79.842712,13.870803
